"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Sri Lanka","LKA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","16.431","16.592","16.753","16.916","17.267","17.626","17.992","18.364","18.742","19.125","19.514","19.91","19.915","19.77","19.626","19.483","19.34","19.199","19.058","18.918","18.779","18.676","18.664","18.652","18.639","18.627","18.615","18.602","18.59","18.578","18.566","18.553","18.541","18.529","18.516","18.504","18.492","18.48","18.467","18.455","18.443","18.431","18.418","18.406","18.394","18.382","18.37","18.357","18.345","18.333","18.321","18.309","18.297","18.3","18.32","18.356","18.407",
"Lower middle income","LMC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","19.8032930450567","20.038192129781","20.3062220667009","20.5770712870385","20.8522457967274","21.1306028241291","21.4070587579119","21.6922824764904","21.9799016568847","22.2712591435972","22.5642945930661","22.8818738464463","23.2622832655202","23.6501111164197","24.0413310542877","24.2893278660504","24.6821238017563","25.0731464067994","25.4683391561894","25.8604939813505","26.2703210959022","26.6845348719084","27.0217183980076","27.3668882574008","27.7240397593068","28.0876352673097","28.4575025280687","28.8297742169422","29.2053473269589","29.575656087579","29.9783114489587","30.2947457710499","30.6031552193106","30.9111771937275","31.2068355968161","31.4960548375544","31.7879346774481","32.0875685372729","32.3934580692836","32.7029086698449","33.0221221696846","33.3415868222436","33.7118205021581","34.0906360002244","34.4781450841122","34.8741152484771","35.2784987558286","35.6907496754871","36.1098088518187","36.533754246297","36.9625603493372","37.3949704092977","37.8343844251361","38.2792933232995","38.7288261470188","39.1854418757069","39.6465736971022",
"Low & middle income","LMY","Urban population (% of total)","SP.URB.TOTL.IN.ZS","23.6111439889389","24.1149834723007","24.5971698322739","25.0505739785039","25.5112782046856","25.7538786575298","25.986325547756","26.2322385332883","26.4821648898344","26.7319486250106","26.9803488623722","27.2353715725224","27.5218308916923","27.8441145326551","28.203596867634","28.5091516880839","28.8657554035911","29.2259067893511","29.6802686014645","30.2175211703556","30.7613959926156","31.3148429987458","31.8338383090935","32.3158052790675","32.8114990580112","33.3090867110864","33.8015743951555","34.2871469454878","34.7708007771016","35.2420632690166","35.7148418361975","36.1694241290922","36.6198907408708","37.0696655185413","37.5137006602549","37.9572842418979","38.4009515142339","38.8513816698442","39.3062570154108","39.7642882454924","40.2301343019115","40.7425262489627","41.3018357626208","41.8694748237325","42.4431886203256","43.0211566641908","43.5929966238635","44.1623838254873","44.7375458809384","45.3137912551534","45.8909671182784","46.467951417761","47.0401610807831","47.603821552016","48.1580274346247","48.7027516239534","49.2372751307955",
"Lesotho","LSO","Urban population (% of total)","SP.URB.TOTL.IN.ZS","3.512","3.96","4.464","5.029","5.661","6.366","7.065","7.425","7.802","8.196","8.608","9.039","9.474","9.905","10.355","10.822","11.213","11.272","11.331","11.39","11.45","11.51","11.57","11.63","11.691","11.752","11.905","12.394","12.901","13.425","13.967","14.527","15.106","15.703","16.319","16.955","17.571","18.049","18.538","19.038","19.548","20.067","20.597","21.137","21.689","22.249","22.82","23.293","23.774","24.259","24.753","25.253","25.76","26.271","26.789","27.312","27.84",
"Late-demographic dividend","LTE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","26.1644786555371","26.9270491938075","27.5819936057534","28.1463891052886","28.7250472471723","28.8353760456962","28.9216211581935","29.04240612555","29.1657370937362","29.2805094135311","29.3879074699026","29.4835622325821","29.5961228184914","29.7816344552583","30.0480097578973","30.3328993143103","30.6032161109479","30.8866843066449","31.3689874652202","32.0420056111827","32.7182264260037","33.3982386325814","34.0720243730474","34.6552578728515","35.2602580925279","35.8623122843318","36.4535934363988","37.0381166025172","37.6252514109258","38.1968276395957","38.7543555473308","39.3860280505089","39.9713803352209","40.629107823526","41.2937852047142","42.0102096628216","42.6900758969","43.3865728309777","44.0986192170483","44.8241344792535","45.5712052454712","46.4434352462458","47.39008144063","48.3554430598091","49.3364662591393","50.3279820005153","51.3048275591815","52.2774026376271","53.2568017878947","54.2360549372524","55.2162848475971","56.1941056236575","57.1496638005312","58.0792160955096","58.9808805428226","59.8546678166519","60.698076670778",
"Lithuania","LTU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","39.46","40.443","41.435","42.434","43.441","44.45","45.465","46.484","47.507","48.53","49.555","50.719","51.968","53.21","54.451","55.685","56.915","58.132","59.342","60.361","61.158","61.946","62.73","63.506","64.277","65.038","65.793","66.54","67.28","67.642","67.583","67.523","67.464","67.404","67.345","67.285","67.225","67.166","67.106","67.046","66.986","66.919","66.828","66.737","66.646","66.635","66.706","66.777","66.848","66.842","66.757","66.672","66.604","66.554","66.522","66.508","66.512",
"Luxembourg","LUX","Urban population (% of total)","SP.URB.TOTL.IN.ZS","69.556","69.927","70.443","70.953","71.459","71.958","72.452","72.941","73.425","73.902","74.374","74.916","75.528","76.127","76.717","77.297","77.867","78.426","78.975","79.513","80.042","80.444","80.501","80.557","80.613","80.669","80.725","80.78","80.836","80.891","80.947","81.13","81.528","81.857","82.482","82.893","82.825","82.779","82.893","83.448","84.216","84.843","85.299","85.743","86.177","86.598","87.009","87.409","87.8","88.178","88.547","88.906","89.247","89.568","89.872","90.16","90.432",
"Latvia","LVA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","52.867","53.663","54.459","55.253","56.045","56.832","57.617","58.398","59.175","59.946","60.713","61.433","62.122","62.805","63.484","64.157","64.826","65.487","66.143","66.686","67.095","67.44","67.722","68.003","68.283","68.56","68.782","68.947","69.112","69.2","69.25","69.201","68.852","68.799","68.901","68.75","68.65","68.6","68.451","68.22","68.067","67.95","67.85","67.8","67.9","68","67.967","67.9","67.834","67.764","67.692","67.62","67.548","67.476","67.421","67.382","67.361",
"Macao SAR, China","MAC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","95.289","95.328","95.556","95.773","95.98","96.177","96.365","96.544","96.715","96.877","97.032","97.208","97.397","97.573","97.738","97.891","98.035","98.169","98.294","98.41","98.519","98.655","98.889","99.084","99.244","99.377","99.486","99.576","99.651","99.712","99.763","99.805","99.839","99.867","99.891","99.91","99.98","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"St. Martin (French part)","MAF","Urban population (% of total)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","29.357","29.849","30.345","30.846","31.353","31.862","32.377","32.896","33.419","33.946","34.477","35.012","35.675","36.349","37.029","37.714","38.405","39.099","39.798","40.502","41.21","41.92","42.634","43.347","44.063","44.779","45.498","46.219","46.943","47.666","48.391","49.117","49.844","50.569","51.295","51.692","52.022","52.35","52.678","53.007","53.335","53.662","53.99","54.317","54.644","55.126","55.64","56.153","56.665","57.175","57.684","58.191","58.697","59.2","59.699","60.195","60.685",
"Monaco","MCO","Urban population (% of total)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Moldova","MDA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","23.424","24.216","25.027","25.856","26.703","27.566","28.447","29.345","30.26","31.189","32.068","32.879","33.701","34.531","35.372","36.222","37.082","37.948","38.822","39.64","40.387","41.136","41.891","42.649","43.412","44.176","44.944","45.714","46.488","46.856","46.762","46.669","46.575","46.481","46.387","46.294","46.2","46.101","46.002","45.902","45.803","45.704","45.605","45.506","45.407","45.308","45.209","45.11","45.011","44.936","44.886","44.859","44.857","44.879","44.925","44.995","45.089",
"Madagascar","MDG","Urban population (% of total)","SP.URB.TOTL.IN.ZS","10.642","10.971","11.309","11.657","12.014","12.379","12.747","13.074","13.41","13.751","14.1","14.526","14.964","15.411","15.869","16.334","16.755","17.184","17.622","18.068","18.524","18.988","19.461","19.943","20.434","20.933","21.442","21.959","22.487","23.021","23.566","24.119","24.681","25.251","25.536","25.796","26.058","26.321","26.586","26.853","27.121","27.391","27.663","27.936","28.211","28.814","29.425","30.043","30.67","31.298","31.929","32.562","33.196","33.832","34.468","35.105","35.741",
"Maldives","MDV","Urban population (% of total)","SP.URB.TOTL.IN.ZS","11.173","11.23","11.288","11.345","11.404","11.458","11.393","11.336","11.516","11.698","11.893","12.842","13.858","14.936","16.085","17.304","18.596","19.958","20.978","21.607","22.25","22.905","23.574","24.257","24.954","25.491","25.57","25.648","25.727","25.806","25.84","25.776","25.713","25.649","25.586","25.638","26.008","26.379","26.755","27.134","27.706","28.859","30.042","31.252","32.49","33.75","35.034","36.303","37.553","38.781","39.984","41.159","42.303","43.416","44.494","45.536","46.54",
"Middle East & North Africa","MEA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","34.9616291566001","35.717461689992","36.4822320151538","37.2566361350299","38.0588933423682","38.8926235087219","39.6798418114717","40.409553372856","41.1429235186228","41.887491361091","42.648419662779","43.3935147240565","44.1498741192287","44.9199899866007","45.6567012232347","46.3664166573364","47.0633208693765","47.7052934116491","48.324212429856","48.9376876762262","49.5590946476533","50.1792840173293","50.7917933454093","51.3978484140915","51.9925345375579","52.5699502920677","53.1397167044874","53.6164005386231","54.0151304342667","54.3775124710317","54.8357875833439","55.2023952116903","55.2909210858141","55.7024074255444","56.0950481388109","56.6707179380225","56.9986426618753","57.3447340202775","57.7154340232071","58.0967465712801","58.4784114245074","58.8545644367077","59.2279403637198","59.6023425294126","59.9852474376275","60.3884189500819","60.8042504472643","61.2079284794439","61.6050136563834","62.001434743537","62.3865101105782","62.763205654157","63.1357508729201","63.4982326104791","63.848234627128","64.1846591186746","64.5066381063663",
"Mexico","MEX","Urban population (% of total)","SP.URB.TOTL.IN.ZS","50.753","51.59","52.428","53.265","54.1","54.931","55.761","56.587","57.411","58.229","59.021","59.779","60.532","61.279","62.022","62.759","63.491","64.215","64.934","65.646","66.339","66.87","67.396","67.919","68.437","68.95","69.459","69.963","70.462","70.956","71.419","71.816","72.209","72.598","72.985","73.368","73.67","73.929","74.186","74.441","74.722","75.045","75.365","75.682","75.997","76.308","76.617","76.923","77.227","77.527","77.825","78.118","78.407","78.691","78.971","79.246","79.517",
"Marshall Islands","MHL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","35.584","36.959","38.358","39.776","41.214","42.663","44.126","45.6","48.229","50.861","53.492","56.103","58.685","61.212","61.093","60.632","60.168","59.704","59.237","58.769","58.298","58.826","59.614","60.396","61.175","61.945","62.711","63.47","64.224","64.714","65.054","65.392","65.728","66.063","66.396","66.727","67.058","67.385","67.712","68.037","68.358","68.674","68.987","69.296","69.6","69.901","70.197","70.49","70.778","71.062","71.343","71.619","71.891","72.159","72.424","72.684","72.94",
"Middle income","MIC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","24.4719247853733","24.998930823591","25.4979706937588","25.960972938767","26.4316762976489","26.6675508505718","26.8910762544169","27.1289647658311","27.3654141399845","27.597011948323","27.8275608741679","28.0764624791855","28.3590105698888","28.6801155674023","29.040935705265","29.3440909992653","29.7047356084604","30.0692264202334","30.5349168262202","31.0935470198092","31.6606915715504","32.2364600179069","32.7743877899405","33.2709105271549","33.7820863197058","34.2939653278517","34.8015327169861","35.3028232374547","35.8026795378229","36.2912646507928","36.7813202559787","37.2563761897405","37.7297083823095","38.2050816272915","38.6772096098327","39.1508361039415","39.6257603226192","40.1074500633834","40.5960707599561","41.0894700241414","41.5926006708513","42.1461693807178","42.7535241754255","43.3704402025712","43.9943870756188","44.6222704568304","45.2436709112518","45.862510977789","46.485189018233","47.1094725785029","47.7352847476082","48.361509169532","48.9828003345286","49.5948797155739","50.1964661083307","50.7873713426523","51.3665927319726",
"Macedonia, FYR","MKD","Urban population (% of total)","SP.URB.TOTL.IN.ZS","34.02","35.214","36.473","37.75","39.047","40.355","41.68","43.016","44.364","45.718","47.079","48.246","48.827","49.407","49.988","50.569","51.151","51.73","52.31","52.889","53.469","54.007","54.43","54.853","55.276","55.696","56.117","56.536","56.955","57.373","57.789","58.234","58.764","59.291","59.794","59.587","59.38","59.172","58.965","58.757","58.548","58.339","58.13","57.921","57.711","57.527","57.369","57.236","57.129","57.047","56.992","56.962","56.959","56.981","57.029","57.104","57.204",
"Mali","MLI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","11.066","11.361","11.662","11.97","12.286","12.608","12.938","13.274","13.619","13.971","14.33","14.697","15.072","15.454","15.845","16.244","16.651","17.083","17.54","18.007","18.484","18.97","19.466","19.972","20.488","21.013","21.548","22.069","22.482","22.899","23.322","23.751","24.186","24.624","25.069","25.519","25.975","26.434","26.948","27.646","28.356","29.075","29.806","30.547","31.3","32.06","32.832","33.612","34.403","35.2","35.996","36.789","37.579","38.363","39.143","39.916","40.683",
"Malta","MLT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","90.129","90.069","90.008","89.948","89.886","89.825","89.764","89.702","89.682","89.69","89.699","89.708","89.716","89.725","89.734","89.742","89.751","89.76","89.768","89.777","89.785","89.794","89.803","89.811","89.82","89.828","89.907","90.028","90.147","90.265","90.381","90.497","90.611","90.723","90.835","90.946","91.181","91.492","91.793","92.085","92.368","92.641","92.905","93.16","93.407","93.645","93.875","94.092","94.295","94.486","94.665","94.833","94.991","95.139","95.277","95.407","95.529",
"Myanmar","MMR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","19.226","19.566","19.91","20.259","20.613","20.971","21.334","21.701","22.073","22.449","22.83","23.215","23.606","23.903","23.913","23.922","23.933","23.942","23.952","23.962","23.973","23.982","23.993","24.003","24.03","24.076","24.139","24.219","24.318","24.435","24.57","24.724","24.896","25.086","25.296","25.525","25.773","26.042","26.33","26.639","26.968","27.318","27.689","28.081","28.495","28.93","29.386","29.865","30.363","30.881","31.405","31.935","32.469","33.007","33.551","34.098","34.65",
"Middle East & North Africa (excluding high income)","MNA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.882627345375","34.6026020048641","35.3220127419193","36.0458917292457","36.7807883690365","37.5525294667925","38.2795829234452","38.9254359726288","39.5939753860639","40.2661963330629","40.9432916369733","41.6001374037809","42.2707202050886","42.9403095717267","43.5803295738774","44.2098774407083","44.8237965638163","45.3767258782501","45.9048861611288","46.4236314500612","46.9533116377354","47.4879587939271","48.0175843694296","48.5436923472501","49.0690052677058","49.574027490748","50.0764978829507","50.5139855585307","50.8702683989171","51.1962467911252","51.6597897529581","51.9834692813848","52.3662081838539","52.7657584234373","53.1628532819083","53.512874263529","53.8524064235582","54.2028892040495","54.5756646141847","54.9543862789531","55.329734301472","55.6995227605087","56.0659822833696","56.4277927458921","56.7835600299816","57.1439432175644","57.5021934501508","57.8346660131303","58.1560449326535","58.479811213545","58.8087325288052","59.1440413370065","59.4885458354903","59.8335730070939","60.1729634633816","60.5030580713085","60.82287904457",
"Montenegro","MNE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","18.788","19.502","20.237","20.993","21.77","22.566","23.383","24.22","25.079","25.955","26.853","27.769","28.706","29.659","30.632","31.622","32.63","33.652","34.69","35.744","36.813","37.892","38.984","40.088","41.204","42.325","43.456","44.594","45.739","46.886","48.037","49.165","50.218","51.267","52.317","53.365","54.412","55.451","56.488","57.518","58.544","59.559","60.568","61.568","62.02","62.2","62.38","62.56","62.739","62.918","63.096","63.274","63.457","63.643","63.832","64.026","64.223",
"Mongolia","MNG","Urban population (% of total)","SP.URB.TOTL.IN.ZS","35.679","37.682","39.73","41.056","41.585","42.114","42.647","43.181","43.717","44.336","45.052","45.77","46.491","47.211","47.933","48.656","49.381","50.103","50.827","51.488","52.083","52.676","53.268","53.86","54.452","55.04","55.628","56.215","56.8","57.078","57.033","56.987","56.942","56.896","56.851","56.805","56.76","56.714","56.669","56.623","57.133","58.222","59.304","60.378","61.443","62.494","63.535","64.564","65.581","66.58","67.567","68.538","69.472","70.366","71.222","72.04","72.823",
"Northern Mariana Islands","MNP","Urban population (% of total)","SP.URB.TOTL.IN.ZS","51.219","52.741","54.26","55.771","57.274","58.759","60.231","61.688","64.592","67.384","70.062","72.609","75.021","77.28","79.016","80.554","82.007","83.37","84.651","85.85","86.784","87.117","87.444","87.763","88.076","88.381","88.679","88.971","89.257","89.535","89.731","89.697","89.662","89.627","89.592","89.557","89.655","89.784","89.912","90.038","90.116","90.054","89.991","89.927","89.863","89.799","89.735","89.67","89.605","89.539","89.474","89.414","89.36","89.313","89.272","89.237","89.209",
"Mozambique","MOZ","Urban population (% of total)","SP.URB.TOTL.IN.ZS","4.769","4.949","5.144","5.345","5.555","5.771","5.996","6.229","6.471","6.72","6.979","7.361","7.864","8.397","8.963","9.563","10.2","10.872","11.584","12.336","13.131","14.051","15.035","16.074","17.172","18.326","19.541","20.815","22.152","23.545","25","25.487","25.98","26.479","26.984","27.495","28.013","28.535","28.742","28.92","29.098","29.277","29.457","29.637","29.818","29.999","30.182","30.364","30.548","30.745","30.955","31.179","31.417","31.669","31.934","32.214","32.508",
"Mauritania","MRT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","6.88","7.435","8.031","8.671","9.357","10.09","10.874","11.712","12.606","13.554","14.564","15.636","16.773","17.971","19.237","20.569","21.971","23.327","24.627","25.975","27.371","28.81","30.295","31.822","33.391","34.994","36.634","38.305","39.782","40.551","41.325","42.104","42.887","43.672","44.462","45.254","46.049","46.845","47.643","48.442","49.244","50.043","50.832","51.61","52.375","53.127","53.866","54.592","55.303","56","56.682","57.348","58","58.636","59.255","59.859","60.446",
"Mauritius","MUS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.177","33.637","34.103","35.056","36.023","36.999","37.987","38.985","39.994","41.008","42.032","43.062","44.1","43.881","43.662","43.443","43.224","43.005","42.787","42.569","42.351","42.134","41.917","41.701","42.012","42.325","42.639","42.953","43.269","43.584","43.9","43.777","43.653","43.53","43.407","43.284","43.161","43.038","42.916","42.793","42.67","42.46","42.25","42.04","41.83","41.621","41.412","41.203","40.995","40.787","40.579","40.372","40.164","39.979","39.814","39.671","39.548",
"Malawi","MWI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","4.39","4.489","4.59","4.694","4.8","4.908","5.018","5.249","5.505","5.773","6.053","6.345","6.651","6.97","7.304","7.652","8.015","8.394","8.636","8.841","9.05","9.263","9.481","9.704","9.931","10.163","10.4","10.641","10.934","11.243","11.56","11.885","12.218","12.558","12.907","13.263","13.629","14.002","14.384","14.522","14.61","14.698","14.786","14.875","14.964","15.054","15.144","15.235","15.326","15.427","15.54","15.663","15.798","15.944","16.102","16.272","16.454",
"Malaysia","MYS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","26.598","27.241","27.895","28.558","29.232","29.913","30.604","31.304","32.013","32.729","33.454","34.271","35.104","35.944","36.794","37.652","38.519","39.391","40.271","41.158","42.044","42.807","43.574","44.345","45.119","45.893","46.671","47.45","48.232","49.012","49.794","50.576","51.814","53.109","54.402","55.688","56.969","58.237","59.496","60.742","61.977","62.922","63.856","64.78","65.694","66.594","67.483","68.36","69.225","70.075","70.912","71.735","72.526","73.284","74.01","74.705","75.37",
"North America","NAC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","69.9184025592192","70.3195452396569","70.7397837119746","71.1563654139158","71.569387653961","71.9787176396327","72.3826157048634","72.7621984341351","73.1385496900719","73.5112239016084","73.8016579001992","73.8530438086208","73.8518083229426","73.8507843668165","73.8498592608428","73.848789132025","73.8479052234587","73.8610645774236","73.872952294237","73.8856527957887","73.931658440751","74.0739673073435","74.2273072576358","74.3802980849538","74.5314048054184","74.6823253054761","74.8322247276221","74.9691387309637","75.1059111233251","75.2413938473097","75.4336828110101","75.7981649712494","76.18094154097","76.5590861200316","76.9333758271247","77.3030911589937","77.6717420365314","78.0452845236161","78.4155866281918","78.7817706345001","79.1025248815262","79.2947412876341","79.4601450042996","79.6248101760712","79.7893361394037","79.9510448127287","80.114096327051","80.2853295418345","80.455579106519","80.6247522170395","80.7919845746907","80.9609222459404","81.129940119205","81.2999702451411","81.4707851744124","81.6415600189","81.8133150865899",
"Namibia","NAM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","17.909","18.334","18.748","19.17","19.6","20.035","20.478","20.929","21.387","21.852","22.292","22.559","22.829","23.1","23.374","23.651","23.929","24.21","24.493","24.778","25.066","25.355","25.611","25.861","26.113","26.366","26.621","26.877","27.136","27.395","27.656","27.919","28.336","28.823","29.316","29.813","30.316","30.823","31.335","31.851","32.373","32.898","33.766","34.709","35.666","36.632","37.61","38.598","39.597","40.601","41.616","42.637","43.666","44.679","45.678","46.66","47.625",
"New Caledonia","NCL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","37.36","38.781","40.224","41.684","43.161","44.646","46.142","47.646","49.156","50.442","51.232","52.022","52.811","53.597","54.382","55.165","55.873","56.262","56.651","57.039","57.426","57.812","58.197","58.532","58.683","58.834","58.985","59.135","59.286","59.427","59.537","59.648","59.759","59.869","59.979","60.09","60.2","60.597","60.992","61.387","61.78","62.171","62.561","62.949","63.336","63.965","64.638","65.306","65.969","66.624","67.273","67.901","68.509","69.096","69.663","70.21","70.738",
"Niger","NER","Urban population (% of total)","SP.URB.TOTL.IN.ZS","5.793","5.896","6","6.259","6.529","6.809","7.1","7.493","7.906","8.339","8.794","9.271","9.772","10.296","10.845","11.419","12.021","12.648","13.025","13.233","13.443","13.656","13.871","14.09","14.312","14.536","14.763","14.993","15.209","15.289","15.368","15.449","15.529","15.61","15.691","15.773","15.855","15.937","16.02","16.103","16.186","16.27","16.365","16.471","16.59","16.72","16.863","17.018","17.185","17.366","17.559","17.766","17.986","18.22","18.469","18.732","19.01",
"Nigeria","NGA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","15.41","15.633","15.858","16.087","16.318","16.551","16.788","17.027","17.269","17.513","17.76","18.151","18.549","18.952","19.363","19.78","20.205","20.636","21.074","21.518","21.97","22.671","23.389","24.122","24.872","25.635","26.414","27.209","28.019","28.842","29.68","30.176","30.677","31.182","31.691","32.205","32.725","33.247","33.773","34.304","34.84","35.669","36.508","37.356","38.212","39.074","39.943","40.819","41.702","42.588","43.48","44.362","45.234","46.094","46.942","47.776","48.597",
"Nicaragua","NIC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","39.581","40.03","40.481","41.005","41.855","42.707","43.565","44.427","45.293","46.16","47.03","47.777","48.017","48.257","48.497","48.737","48.977","49.217","49.457","49.697","49.938","50.177","50.418","50.658","50.898","51.138","51.378","51.618","51.858","52.098","52.337","52.577","52.817","53.056","53.295","53.534","53.775","54.016","54.256","54.496","54.737","54.976","55.216","55.455","55.695","55.933","56.181","56.437","56.701","56.974","57.255","57.544","57.841","58.146","58.459","58.779","59.107",
"Netherlands","NLD","Urban population (% of total)","SP.URB.TOTL.IN.ZS","59.752","60.02","60.204","60.387","60.57","60.753","60.936","61.118","61.3","61.481","61.663","61.913","62.232","62.55","62.867","63.183","63.498","63.811","64.123","64.435","64.745","65.104","65.511","65.916","66.319","66.719","67.117","67.513","67.906","68.296","68.684","69.329","70.223","71.1","71.962","72.809","73.64","74.453","75.25","76.03","76.795","77.83","79.113","80.341","81.514","82.63","83.636","84.539","85.402","86.242","87.061","87.837","88.575","89.271","89.91","90.496","91.032",
"Norway","NOR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","49.92","50.998","52.653","54.302","55.944","57.568","59.179","60.77","62.34","63.881","65.396","66.23","66.725","67.216","67.703","68.187","68.667","69.142","69.614","70.081","70.545","70.787","70.918","71.049","71.18","71.31","71.44","71.57","71.699","71.828","71.956","72.265","72.665","73.061","73.453","73.764","74.039","74.309","74.375","75.086","76.081","76.561","76.999","77.23","77.275","77.49","77.889","78.234","78.526","78.815","79.102","79.385","79.665","79.939","80.208","80.473","80.734",
"Nepal","NPL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","3.48","3.571","3.612","3.653","3.695","3.737","3.78","3.823","3.867","3.911","3.956","4.005","4.198","4.399","4.61","4.83","5.061","5.302","5.553","5.816","6.091","6.376","6.616","6.864","7.121","7.386","7.66","7.944","8.238","8.541","8.854","9.18","9.585","10.005","10.442","10.895","11.367","11.855","12.361","12.886","13.431","13.967","14.263","14.564","14.871","15.183","15.5","15.822","16.15","16.483","16.822","17.166","17.518","17.877","18.243","18.615","18.995",
"Nauru","NRU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"New Zealand","NZL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","75.998","76.525","77.133","77.73","78.317","78.891","79.421","79.852","80.277","80.695","81.106","81.491","81.819","82.141","82.46","82.774","83.028","83.128","83.229","83.328","83.428","83.511","83.552","83.592","83.633","83.673","83.78","84.025","84.268","84.506","84.742","84.933","85.034","85.134","85.234","85.333","85.421","85.485","85.549","85.613","85.677","85.764","85.9","86","86.026","86.052","86.078","86.104","86.13","86.148","86.165","86.183","86.2","86.223","86.251","86.284","86.322",
"OECD members","OED","Urban population (% of total)","SP.URB.TOTL.IN.ZS","62.4583821861503","62.9506354977056","63.4433232007698","63.9525915450169","64.4606414113807","64.9667937183185","65.4699455853884","65.9813083147382","66.4797678302581","66.9625716614529","67.4247500983054","67.8154343915166","68.1744133686964","68.5196282031627","68.8697276337077","69.2002662358936","69.4551085544634","69.699751419203","69.9465984064209","70.1888044654109","70.431550688643","70.7297967932183","71.0189017269911","71.2939338499941","71.5595717551471","71.8246175837106","72.0995793486171","72.3479116840556","72.6872451054814","72.9582823341618","73.2482816431391","73.5340232690233","73.799627426535","74.0613485561044","74.3187880604252","74.5729396554343","74.8044666496262","75.0259841099817","75.2453435075222","75.4699644955404","75.6977730074808","76.0403769607894","76.4349419484512","76.8107928808548","77.1702408804247","77.5163602003426","77.8344199667731","78.1372643110556","78.4329869592615","78.7198212649675","78.9999144888209","79.2746865174398","79.5334755885883","79.7795554284133","80.0194367361889","80.256485984504","80.4874359809231",
"Oman","OMN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","16.4","17.475","18.607","19.794","21.04","22.338","23.694","25.106","26.575","28.093","29.665","31.287","32.958","34.669","36.423","38.213","40.039","41.888","43.762","45.654","47.562","49.471","51.385","53.294","55.197","57.079","58.944","60.783","62.594","64.366","66.102","67.796","69.447","71.044","71.688","71.669","71.649","71.629","71.609","71.589","71.569","71.549","71.529","71.509","71.827","72.4","72.967","73.527","74.08","74.624","75.161","75.691","76.204","76.699","77.178","77.641","78.088",
